estado,llave,fn_dia,fn_mes
"28","28063704101","20","11"
"28","28063704102","04","06"
"28","28063704103","16","12"
"28","28063704104","23","04"
"28","28063705101","23","11"
"28","28063705102","13","12"
"28","28063705103","30","01"
"28","28064404101","10","01"
"28","28064404102","02","09"
"28","28064404103","10","10"
"28","28064405101","13","01"
"28","28064405102","13","09"
"28","28069101101","13","02"
"28","28069101102","22","09"
"28","28069101103","25","09"
"28","28069101104","17","12"
"28","28069105101","30","03"
"28","28069105102","21","06"
"28","28069105103","13","01"
"28","28069105104","09","10"
"28","28069105105","24","08"
"28","28070702101","12","02"
"28","28070702102","07","02"
"28","28070702103","30","01"
"28","28070702104","25","08"
"28","28073601101","06","09"
"28","28073601102","10","10"
"28","28073602101","15","10"
"28","28073602102","19","11"
"28","28073602103","20","01"
"28","28073603101","16","11"
"28","28073603102","02","11"
"28","28073603103","26","06"
"28","28073603104","30","11"
"28","28073603105","09","11"
"28","28073605101","01","02"
"28","28073605102","20","06"
"28","28073605103","20","05"
"28","28073605104","22","07"
"28","28073605105","26","02"
"28","28082401101","16","05"
"28","28082401102","21","04"
"28","28082401103","11","09"
"28","28082401104","08","08"
"28","28082402101","11","08"
"28","28082402102","27","03"
"28","28082402103","01","03"
"28","28082402104","20","07"
"28","28082402105","14","08"
"28","28082402106","17","09"
"28","28082404101","15","08"
"28","28082404102","12","12"
"28","28082404103","21","01"
"28","28082404104","14","12"
"28","28082405101","24","05"
"28","28082405102","08","08"
"28","28084201101","04","04"
"28","28084201102","08","10"
"28","28084201103","13","01"
"28","28084201104","26","09"
"28","28084201105","08","01"
"28","28084201106","04","05"
"28","28084201107","10","03"
"28","28084202101","04","07"
"28","28084202102","14","07"
"28","28084202103","13","01"
"28","28084202104","03","07"
"28","28084202105","17","03"
"28","28084203101","16","11"
"28","28084203102","13","11"
"28","28084205101","01","01"
"28","28084205102","16","10"
"28","28084205103","24","12"
"28","28086502101","06","04"
"28","28086502102","11","02"
"28","28086502103","30","10"
"28","28086502104","13","11"
"28","28086502105","01","01"
"28","28086505101","06","02"
"28","28086505102","30","07"
"28","28086505103","04","12"
"28","28086505104","28","02"
"28","28086505105","04","07"
"28","28091003101","06","03"
"28","28091003102","25","09"
"28","28091003103","24","08"
"28","28091003104","05","07"
"28","28091005101","20","07"
"28","28091005102","18","12"
"28","28091005103","02","11"
"28","28091005104","29","03"
"28","28500101101","08","04"
"28","28500101102","29","08"
"28","28500101103","07","11"
"28","28500102101","25","06"
"28","28500103101","27","12"
"28","28500103102","26","06"
"28","28500103103","08","11"
"28","28500103104","11","07"
"28","28500104101","10","03"
"28","28500104102","29","04"
"28","28500104103","13","07"
"28","28500104104","04","07"
"28","28500104105","17","03"
"28","28500104106","17","04"
"28","28500105101","05","11"
"28","28500105102","09","10"
"28","28500105103","24","02"
"28","28500106101","02","02"
"28","28500106102","07","12"
"28","28500106103","12","10"
"28","28500106104","08","09"
"28","28500106105","22","09"
"28","28500107101","08","02"
"28","28500108101","22","03"
"28","28500108102","27","03"
"28","28500108103","19","07"
"28","28500108104","31","12"
"28","28500108105","19","01"
"28","28500108106","02","01"
"28","28500109101","03","12"
"28","28500111101","27","09"
"28","28500111102","10","07"
"28","28500111103","13","06"
"28","28500114101","25","05"
"28","28500115101","15","06"
"28","28500115102","19","07"
"28","28500115103","12","09"
"28","28500115104","06","12"
"28","28500119101","09","05"
"28","28500119102","08","06"
"28","28500119103","23","12"
"28","28500120101","25","12"
"28","28500120102","11","10"
"28","28500120103","27","12"
"28","28500120104","06","11"
"28","28500120105","29","12"
"28","28500120106","09","06"
"28","28500307101","18","10"
"28","28500307102","22","01"
"28","28500307103","01","04"
"28","28500307104","09","10"
"28","28500307105","09","12"
"28","28500307106","30","10"
"28","28500313101","24","11"
"28","28500313102","26","10"
"28","28500313103","25","04"
"28","28500313104","26","11"
"28","28500313105","10","06"
"28","28500320101","01","05"
"28","28500320102","06","09"
"28","28500320103","27","09"
"28","28500320104","21","03"
"28","28500320105","15","10"
"28","28500320106","25","10"
"28","28500801101","12","04"
"28","28500801102","22","02"
"28","28500801103","13","10"
"28","28500801104","13","09"
"28","28500801105","29","07"
"28","28500803101","06","09"
"28","28500803102","08","02"
"28","28500803103","23","07"
"28","28500803104","03","09"
"28","28500803105","22","05"
"28","28500804101","25","02"
"28","28500804102","19","07"
"28","28500804103","21","02"
"28","28500804104","99","99"
"28","28500805101","28","02"
"28","28500805102","05","07"
"28","28500805103","17","08"
"28","28500805104","22","09"
"28","28500805105","19","08"
"28","28500807101","04","10"
"28","28500807102","22","08"
"28","28500807103","12","10"
"28","28500808101","18","03"
"28","28500808102","26","11"
"28","28500808103","18","02"
"28","28500808104","05","05"
"28","28500808105","22","06"
"28","28500809101","13","02"
"28","28500809102","13","12"
"28","28500809103","24","02"
"28","28500809104","01","11"
"28","28500810101","29","11"
"28","28500810102","22","03"
"28","28500810103","22","06"
"28","28500811101","27","06"
"28","28500814101","21","06"
"28","28500814102","26","04"
"28","28500814103","12","09"
"28","28500816101","14","09"
"28","28500816102","26","10"
"28","28500816103","17","09"
"28","28500818101","13","01"
"28","28500818102","27","09"
"28","28500818103","13","05"
"28","28500903101","10","03"
"28","28500903102","18","05"
"28","28500904101","28","11"
"28","28500904102","02","08"
"28","28500904103","12","01"
"28","28500904104","27","08"
"28","28500905101","22","12"
"28","28500905102","14","08"
"28","28500905103","03","10"
"28","28500906101","09","09"
"28","28500906102","16","09"
"28","28500906103","03","05"
"28","28500906104","21","09"
"28","28500907101","30","06"
"28","28500907102","07","05"
"28","28500907103","15","12"
"28","28500907104","05","03"
"28","28500907105","24","12"
"28","28500907106","16","12"
"28","28500907107","19","04"
"28","28500909101","01","08"
"28","28500909102","20","05"
"28","28500909103","14","12"
"28","28500909104","27","07"
"28","28500909105","23","10"
"28","28500910101","18","08"
"28","28500910102","08","12"
"28","28500910103","31","05"
"28","28500910104","18","02"
"28","28500910105","04","04"
"28","28500911101","10","02"
"28","28500911102","23","04"
"28","28500913101","03","02"
"28","28500913102","21","10"
"28","28500917101","03","01"
"28","28500917102","24","11"
"28","28500920101","25","08"
"28","28500920102","99","99"
"28","28500920103","28","03"
"28","28500920104","01","08"
"28","28500920105","25","11"
"28","28500920106","06","08"
"28","28500920107","99","03"
"28","28501001101","25","10"
"28","28501001102","01","08"
"28","28501001103","99","02"
"28","28501001104","15","09"
"28","28501002101","09","12"
"28","28501002102","21","07"
"28","28501004101","27","04"
"28","28501004102","01","11"
"28","28501004103","18","09"
"28","28501005101","08","09"
"28","28501005102","05","03"
"28","28501005103","06","06"
"28","28501005104","02","10"
"28","28501005105","08","09"
"28","28501007101","08","04"
"28","28501007102","12","06"
"28","28501007103","10","10"
"28","28501009101","08","02"
"28","28501010101","99","99"
"28","28501010102","14","07"
"28","28501010103","15","09"
"28","28501011101","14","02"
"28","28501011102","10","04"
"28","28501011103","28","12"
"28","28501011104","30","12"
"28","28501011105","07","03"
"28","28501012101","28","03"
"28","28501012102","25","11"
"28","28501012103","14","11"
"28","28501013101","21","12"
"28","28501013102","24","02"
"28","28501014101","28","01"
"28","28501014102","17","01"
"28","28501014103","29","05"
"28","28501014104","16","06"
"28","28501018101","01","10"
"28","28501018102","15","06"
"28","28501018103","12","06"
"28","28501018104","02","09"
"28","28501020101","26","10"
"28","28501202101","11","12"
"28","28501203101","20","11"
"28","28501203102","30","08"
"28","28501203103","30","10"
"28","28501203104","21","08"
"28","28501205101","07","08"
"28","28501205102","26","10"
"28","28501205103","04","05"
"28","28501205104","14","06"
"28","28501205105","26","06"
"28","28501207101","25","05"
"28","28501207102","05","11"
"28","28501207103","20","01"
"28","28501210101","10","10"
"28","28501210102","10","08"
"28","28501210103","08","05"
"28","28501213101","14","06"
"28","28501213102","24","04"
"28","28501213103","25","08"
"28","28501213104","19","10"
"28","28501213105","03","02"
"28","28501213106","11","07"
"28","28501214101","28","08"
"28","28501214102","09","09"
"28","28501214103","22","02"
"28","28501215101","06","01"
"28","28501215102","11","07"
"28","28501215103","25","09"
"28","28501215104","01","11"
"28","28501215105","07","05"
"28","28501217101","04","10"
"28","28501217102","08","10"
"28","28501218101","01","07"
"28","28501218102","14","11"
"28","28501218103","21","04"
"28","28501218104","21","02"
"28","28501218105","19","04"
"28","28501220101","09","11"
"28","28501220102","05","07"
"28","28501220103","02","03"
"28","28501220104","08","07"
"28","28501220105","01","03"
"28","28501220106","20","04"
"28","28501403101","20","11"
"28","28501403102","07","02"
"28","28501403103","12","12"
"28","28501403104","02","09"
"28","28501403105","03","03"
"28","28501404101","10","03"
"28","28501404102","04","01"
"28","28501404103","11","12"
"28","28501404104","05","09"
"28","28501404105","11","06"
"28","28501406101","10","10"
"28","28501406102","09","06"
"28","28501406103","29","04"
"28","28501408101","16","03"
"28","28501408102","14","11"
"28","28501408103","27","03"
"28","28501410101","28","12"
"28","28501410102","29","08"
"28","28501410103","27","02"
"28","28501411101","13","07"
"28","28501411102","08","09"
"28","28501411103","18","05"
"28","28501413101","15","08"
"28","28501413102","11","10"
"28","28501413103","25","02"
"28","28501413104","22","11"
"28","28501413105","30","11"
"28","28501413201","16","05"
"28","28501413202","26","11"
"28","28501413203","29","11"
"28","28501413204","18","01"
"28","28501413205","22","12"
"28","28501413301","18","03"
"28","28501413302","28","02"
"28","28501413303","28","06"
"28","28501413304","22","12"
"28","28501413305","08","10"
"28","28501419101","10","02"
"28","28501419102","30","05"
"28","28501419103","22","06"
"28","28501701101","05","03"
"28","28501702101","04","04"
"28","28501702102","07","10"
"28","28501702103","20","11"
"28","28501702104","20","03"
"28","28501702105","13","10"
"28","28501702106","07","10"
"28","28501702107","29","12"
"28","28501704101","20","07"
"28","28501704102","25","01"
"28","28501708101","12","10"
"28","28501714101","26","09"
"28","28501714102","24","09"
"28","28501714103","99","99"
"28","28501714104","99","99"
"28","28501715101","31","12"
"28","28501715102","17","12"
"28","28501715103","11","11"
"28","28501716101","07","04"
"28","28501716102","04","02"
"28","28501716103","06","03"
"28","28501717101","18","03"
"28","28501717102","17","06"
"28","28501717103","04","06"
"28","28501719101","05","10"
"28","28501720101","18","04"
"28","28501720102","08","09"
"28","28501901101","13","11"
"28","28501901102","19","02"
"28","28501901103","25","08"
"28","28501901104","15","04"
"28","28501901105","15","07"
"28","28501902101","28","12"
"28","28501902102","30","12"
"28","28501902103","25","04"
"28","28501903101","18","06"
"28","28501903102","13","07"
"28","28501903103","10","09"
"28","28501903104","04","07"
"28","28501904101","16","02"
"28","28501905101","18","06"
"28","28501905102","17","11"
"28","28501905103","20","05"
"28","28501905104","10","01"
"28","28501905105","26","06"
"28","28501905106","30","10"
"28","28501906101","30","03"
"28","28501909101","22","08"
"28","28501910101","29","01"
"28","28501910102","07","10"
"28","28501911101","02","05"
"28","28501911102","07","10"
"28","28501912101","05","09"
"28","28501912102","13","08"
"28","28501912103","10","09"
"28","28501913101","26","07"
"28","28501913102","30","10"
"28","28501913103","28","02"
"28","28501913104","08","01"
"28","28501913105","12","03"
"28","28501914101","15","10"
"28","28501914102","01","10"
"28","28501914103","08","12"
"28","28501914104","26","02"
"28","28501915101","10","06"
"28","28501915102","30","10"
"28","28501915103","27","06"
"28","28501915104","31","03"
"28","28501917101","07","04"
"28","28501917102","25","08"
"28","28501917103","04","06"
"28","28501918101","25","02"
"28","28501918102","17","04"
"28","28501918103","10","11"
"28","28501918104","15","04"
"28","28502101101","17","09"
"28","28502101102","20","09"
"28","28502101103","26","10"
"28","28502101104","06","01"
"28","28502101105","31","05"
"28","28502102101","28","11"
"28","28502102102","26","12"
"28","28502103101","07","08"
"28","28502105101","08","01"
"28","28502105102","05","05"
"28","28502105103","09","08"
"28","28502106101","15","02"
"28","28502106102","13","02"
"28","28502106103","13","02"
"28","28502107101","07","10"
"28","28502107102","09","06"
"28","28502108102","30","09"
"28","28502108103","17","08"
"28","28502108104","06","03"
"28","28502108101","26","10"
"28","28502108205","03","11"
"28","28502108207","14","01"
"28","28502108206","03","11"
"28","28502108202","23","08"
"28","28502108204","14","03"
"28","28502108203","15","04"
"28","28502108201","30","04"
"28","28502111101","04","10"
"28","28502111102","19","01"
"28","28502111103","08","10"
"28","28502111104","11","10"
"28","28502112101","03","04"
"28","28502113101","25","12"
"28","28502113102","18","03"
"28","28502113103","25","11"
"28","28502113104","16","01"
"28","28502114101","27","03"
"28","28502114102","02","06"
"28","28502114103","03","03"
"28","28502114104","26","08"
"28","28502115101","21","06"
"28","28502115102","05","08"
"28","28502116101","21","06"
"28","28502116102","05","08"
"28","28502118101","19","05"
"28","28502118102","14","09"
"28","28502119101","13","05"
"28","28502119102","08","03"
"28","28502119103","03","06"
"28","28502119104","21","01"
"28","28502119105","09","09"
"28","28502119106","13","05"
"28","28502120101","15","05"
"28","28502120102","08","05"
"28","28502120103","12","02"
"28","28502120104","26","05"
"28","28502120105","18","05"
"28","28502120106","12","02"
"28","28502301101","24","02"
"28","28502301102","07","12"
"28","28502301103","28","06"
"28","28502301104","31","03"
"28","28502301105","25","01"
"28","28502302101","21","08"
"28","28502302102","20","09"
"28","28502302103","03","06"
"28","28502303101","22","03"
"28","28502303102","24","02"
"28","28502304101","12","10"
"28","28502304102","11","01"
"28","28502304103","23","02"
"28","28502306101","99","99"
"28","28502306102","99","99"
"28","28502306103","02","04"
"28","28502307101","06","09"
"28","28502308101","10","02"
"28","28502308102","23","12"
"28","28502309101","25","09"
"28","28502309102","09","12"
"28","28502309103","14","12"
"28","28502310101","10","08"
"28","28502310102","21","05"
"28","28502310103","18","06"
"28","28502311101","17","10"
"28","28502311102","30","09"
"28","28502311103","29","03"
"28","28502311104","11","02"
"28","28502313101","16","03"
"28","28502314101","14","06"
"28","28502314102","11","01"
"28","28502314103","23","09"
"28","28502315101","11","08"
"28","28502316101","06","12"
"28","28502316102","20","06"
"28","28502317101","09","09"
"28","28502317102","23","04"
"28","28502317103","19","09"
"28","28502319101","22","06"
"28","28502319102","26","12"
"28","28502320101","01","11"
"28","28502320102","27","05"
"28","28502320103","11","08"
"28","28502320104","31","01"
"28","28502320105","11","11"
"28","28502402101","01","04"
"28","28502403101","23","08"
"28","28502403102","13","01"
"28","28502403103","31","08"
"28","28502403104","17","11"
"28","28502404101","04","10"
"28","28502404102","30","01"
"28","28502405101","31","03"
"28","28502405102","21","10"
"28","28502406101","22","04"
"28","28502406102","23","12"
"28","28502406103","14","10"
"28","28502407101","24","01"
"28","28502407102","12","06"
"28","28502407103","29","08"
"28","28502407104","02","12"
"28","28502407105","11","09"
"28","28502408101","14","11"
"28","28502408102","05","03"
"28","28502408103","08","09"
"28","28502410101","05","11"
"28","28502410102","09","02"
"28","28502410103","28","11"
"28","28502410104","09","01"
"28","28502410105","21","08"
"28","28502411101","09","06"
"28","28502412101","13","06"
"28","28502412102","20","06"
"28","28502412103","31","07"
"28","28502413101","19","03"
"28","28502413102","01","09"
"28","28502413103","21","12"
"28","28502413104","12","02"
"28","28502413105","22","03"
"28","28502414101","14","05"
"28","28502414102","16","01"
"28","28502415101","12","04"
"28","28502415102","07","06"
"28","28502416101","15","06"
"28","28502416102","03","09"
"28","28502416103","12","03"
"28","28502416104","21","08"
"28","28502416105","30","09"
"28","28502417101","05","05"
"28","28502417102","06","06"
"28","28502417103","05","05"
"28","28502418101","09","04"
"28","28502419101","27","01"
"28","28502419102","22","08"
"28","28502419103","16","11"
"28","28502419104","19","07"
"28","28502420101","04","03"
"28","28502420102","31","10"
"28","28502420103","28","10"
"28","28502420104","15","12"
"28","28502420105","06","05"
"28","28502502101","99","99"
"28","28502503101","09","09"
"28","28502503102","24","07"
"28","28502503103","30","04"
"28","28502503104","02","11"
"28","28502505101","06","10"
"28","28502505102","20","10"
"28","28502506101","10","03"
"28","28502506102","30","12"
"28","28502506103","15","04"
"28","28502506104","18","02"
"28","28502507101","29","09"
"28","28502507102","17","10"
"28","28502508101","12","03"
"28","28502508102","11","04"
"28","28502508103","16","05"
"28","28502508104","01","02"
"28","28502508105","22","11"
"28","28502512101","15","07"
"28","28502512102","99","01"
"28","28502512103","99","99"
"28","28502512201","10","07"
"28","28502512202","26","03"
"28","28502512203","21","11"
"28","28502512204","18","05"
"28","28502513101","11","06"
"28","28502513102","12","06"
"28","28502514101","06","03"
"28","28502514102","28","12"
"28","28502514103","02","07"
"28","28502514104","27","11"
"28","28502514105","07","06"
"28","28502514106","07","10"
"28","28502515101","05","09"
"28","28502515102","15","07"
"28","28502515103","01","12"
"28","28502515104","24","05"
"28","28502515105","21","01"
"28","28502515106","01","11"
"28","28502515107","12","12"
"28","28502515108","17","07"
"28","28502515109","06","09"
"28","28502515110","08","03"
"28","28502517101","10","07"
"28","28502517102","18","09"
"28","28502518101","21","08"
"28","28502518102","02","07"
"28","28502518103","07","06"
"28","28502519101","29","08"
"28","28502519102","31","01"
"28","28502519103","13","11"
"28","28502519104","18","09"
"28","28502519105","21","11"
"28","28502519106","16","11"
"28","28502519107","07","05"
"28","28502519108","18","12"
"28","28502601101","07","11"
"28","28502601102","31","01"
"28","28502601103","03","08"
"28","28502601104","11","10"
"28","28502602101","28","07"
"28","28502602102","02","12"
"28","28502604101","01","09"
"28","28502604102","15","03"
"28","28502604103","02","05"
"28","28502604104","16","08"
"28","28502604105","18","09"
"28","28502606101","31","01"
"28","28502606102","06","07"
"28","28502606103","29","03"
"28","28502606104","15","01"
"28","28502606105","15","04"
"28","28502607101","10","05"
"28","28502607102","10","01"
"28","28502607103","99","09"
"28","28502607104","03","08"
"28","28502607105","24","04"
"28","28502608101","23","12"
"28","28502608102","15","08"
"28","28502608103","28","03"
"28","28502608104","07","12"
"28","28502608105","22","01"
"28","28502608106","01","05"
"28","28502610101","07","01"
"28","28502610102","13","02"
"28","28502610103","13","03"
"28","28502611101","22","07"
"28","28502611102","07","08"
"28","28502613101","07","02"
"28","28502614101","21","12"
"28","28502614102","01","03"
"28","28502614103","11","06"
"28","28502614104","16","07"
"28","28502616101","19","03"
"28","28502616102","31","01"
"28","28502617101","29","06"
"28","28502617102","29","06"
"28","28502617103","12","10"
"28","28502619101","19","09"
"28","28502619102","07","05"
"28","28502619103","05","12"
"28","28502619104","29","09"
"28","28502619105","03","05"
"28","28502619106","21","06"
"28","28502703101","17","04"
"28","28502703102","12","07"
"28","28502703103","22","12"
"28","28502703104","19","09"
"28","28502704101","18","12"
"28","28502704102","19","06"
"28","28502704103","04","11"
"28","28502704104","31","10"
"28","28502706101","08","09"
"28","28502706102","27","12"
"28","28502706103","17","11"
"28","28502706104","07","09"
"28","28502707101","04","01"
"28","28502708101","11","07"
"28","28502708102","30","07"
"28","28502708103","26","06"
"28","28502708104","30","08"
"28","28502708105","19","04"
"28","28502708106","02","02"
"28","28502709101","05","07"
"28","28502709102","15","10"
"28","28502709103","08","02"
"28","28502709104","07","05"
"28","28502710101","05","07"
"28","28502710102","03","11"
"28","28502710103","14","11"
"28","28502710104","20","12"
"28","28502713101","20","11"
"28","28502714101","11","09"
"28","28502714102","05","07"
"28","28502714103","06","07"
"28","28502714104","17","03"
"28","28502714105","07","06"
"28","28502714106","08","09"
"28","28502714107","07","06"
"28","28502716101","16","12"
"28","28502716102","10","09"
"28","28502716103","16","04"
"28","28502716104","09","12"
"28","28502717101","29","11"
"28","28502717102","21","11"
"28","28502717103","30","08"
"28","28502717104","21","04"
"28","28502717105","18","11"
"28","28502720101","23","10"
"28","28502720102","25","01"
"28","28502801101","18","05"
"28","28502801102","04","07"
"28","28502801103","29","08"
"28","28502801104","16","09"
"28","28502802101","15","11"
"28","28502802102","01","11"
"28","28502802103","23","09"
"28","28502802104","25","07"
"28","28502803101","22","07"
"28","28502803102","10","12"
"28","28502805101","28","02"
"28","28502805102","13","11"
"28","28502805103","21","11"
"28","28502807101","11","03"
"28","28502807102","05","08"
"28","28502809101","27","11"
"28","28502810101","26","08"
"28","28502810102","21","03"
"28","28502811101","25","02"
"28","28502811102","24","01"
"28","28502811103","21","12"
"28","28502814101","15","11"
"28","28502815101","29","05"
"28","28502815102","14","04"
"28","28502815103","05","12"
"28","28502815104","16","08"
"28","28502816101","09","02"
"28","28502816102","03","10"
"28","28502816103","17","04"
"28","28502816104","11","02"
"28","28502817101","07","02"
"28","28502817102","15","04"
"28","28502817103","27","10"
"28","28502818101","15","11"
"28","28502818102","17","07"
"28","28502819101","12","10"
"28","28502819102","19","12"
"28","28502820101","28","11"
"28","28502820102","27","11"
"28","28502820103","20","08"
"28","28520202101","14","05"
"28","28520202102","12","03"
"28","28520202103","16","04"
"28","28520202104","22","06"
"28","28520202105","19","04"
"28","28520202106","06","01"
"28","28520204101","24","12"
"28","28520204102","05","05"
"28","28520204103","10","03"
"28","28520204104","20","04"
"28","28520204105","25","12"
"28","28520204106","21","08"
"28","28520204107","05","01"
"28","28520204108","03","10"
"28","28520204109","21","10"
"28","28521001101","04","06"
"28","28521001102","21","08"
"28","28521003101","30","12"
"28","28521003102","29","12"
"28","28521003103","31","12"
"28","28521004101","30","06"
"28","28521004102","25","01"
"28","28521004103","17","12"
"28","28521004104","28","11"
"28","28521005101","15","08"
"28","28521005102","04","02"
"28","28521005103","23","02"
"28","28521005104","10","12"
"28","28521301101","07","01"
"28","28521302101","03","04"
"28","28521302102","17","02"
"28","28521302103","15","11"
"28","28521302104","31","10"
"28","28521302105","28","03"
"28","28521302106","22","11"
"28","28521302107","28","12"
"28","28521303101","09","05"
"28","28521303102","28","10"
"28","28521303103","14","05"
"28","28521401101","07","08"
"28","28521401102","12","05"
"28","28521401103","22","10"
"28","28521401104","25","10"
"28","28521401105","16","11"
"28","28521401106","26","11"
"28","28521401107","16","02"
"28","28521403101","13","01"
"28","28521403102","14","02"
"28","28521701101","27","04"
"28","28521701102","28","07"
"28","28521701103","28","12"
"28","28521701104","06","03"
"28","28521701105","01","05"
"28","28521701106","28","07"
"28","28521701107","02","10"
"28","28521702101","24","09"
"28","28521702102","25","06"
"28","28521702103","02","04"
"28","28521702104","15","07"
"28","28521702105","25","09"
"28","28521702106","23","05"
"28","28521702107","07","10"
"28","28521703101","30","09"
"28","28521703102","18","05"
"28","28521703103","14","09"
"28","28521703104","19","06"
"28","28522001101","19","03"
"28","28522001102","16","05"
"28","28522001103","07","07"
"28","28522001104","11","06"
"28","28522002101","15","10"
"28","28522002102","05","01"
"28","28522002103","06","08"
"28","28522002104","26","07"
"28","28522002105","06","09"
"28","28522002106","03","08"
"28","28522002107","07","04"
"28","28522002108","28","09"
"28","28522003101","06","04"
"28","28522003102","24","10"
"28","28522003103","13","05"
"28","28522003104","10","01"
"28","28522003105","29","11"
"28","28522003106","11","11"
"28","28522003107","10","08"
"28","28522005101","12","06"
"28","28522005102","29","04"
"28","28522101101","26","03"
"28","28522101102","21","10"
"28","28522101103","02","09"
"28","28522101104","05","05"
"28","28522204101","11","12"
"28","28522204102","17","03"
"28","28522204103","20","01"
"28","28522205101","06","10"
"28","28522205102","16","08"
"28","28522205103","12","06"
"28","28522301101","05","10"
"28","28522301102","14","03"
"28","28522301103","25","03"
"28","28522301104","25","03"
"28","28522303101","17","06"
"28","28522304101","99","07"
"28","28522304102","99","07"
"28","28522304103","24","09"
"28","28522304104","12","12"
"28","28522305101","99","99"
"28","28522405101","01","02"
"28","28522405102","02","09"
"28","28522405103","21","07"
"28","28522405104","04","07"
"28","28523701101","05","05"
"28","28523701102","18","08"
"28","28523702101","12","01"
"28","28523702102","08","02"
"28","28523702103","14","07"
"28","28523702104","28","07"
"28","28523704101","19","03"
"28","28523704102","14","03"
"28","28523704103","09","09"
"28","28530201101","07","09"
"28","28530201102","21","03"
"28","28530201103","12","09"
"28","28530201104","07","10"
"28","28530201105","08","06"
"28","28530201106","99","99"
"28","28530202101","03","12"
"28","28530202102","03","03"
"28","28530202103","28","02"
"28","28530203101","06","05"
"28","28530203102","10","05"
"28","28530203103","08","10"
"28","28530203104","15","11"
"28","28530203105","10","11"
"28","28530204101","26","06"
"28","28530205101","19","03"
"28","28530205102","11","11"
"28","28530901101","02","02"
"28","28530901102","21","04"
"28","28530901103","24","01"
"28","28530901104","14","07"
"28","28530901105","20","01"
"28","28530902101","26","11"
"28","28530902102","06","12"
"28","28530902103","12","12"
"28","28530902104","06","08"
"28","28530903101","01","02"
"28","28530903102","02","11"
"28","28530903103","14","05"
"28","28530905101","02","12"
"28","28530905102","29","08"
"28","28530905103","29","08"
"28","28530906101","22","07"
"28","28530906102","10","12"
"28","28530906103","01","05"
"28","28530907101","09","05"
"28","28530907102","27","03"
"28","28530907103","05","05"
"28","28530907104","02","07"
"28","28530907105","15","07"
"28","28530907106","21","03"
"28","28530908101","30","12"
"28","28531001101","19","01"
"28","28531001102","02","09"
"28","28531001103","16","07"
"28","28531001104","07","01"
"28","28531002101","28","12"
"28","28531002102","02","12"
"28","28531003101","02","09"
"28","28531003102","02","06"
"28","28531003103","22","09"
"28","28531005101","15","08"
"28","28531005102","24","06"
"28","28531005103","26","01"
"28","28531005104","12","12"
"28","28531005105","14","03"
"28","28531601101","17","03"
"28","28531601102","03","11"
"28","28531601103","30","11"
"28","28531602101","24","06"
"28","28531602102","15","01"
"28","28531603101","02","02"
"28","28531603102","07","10"
"28","28531603103","07","07"
"28","28531603104","31","01"
"28","28531604101","26","09"
"28","28531604102","05","09"
"28","28531604103","05","11"
"28","28531604104","19","08"
"28","28531604105","04","06"
"28","28531604106","22","12"
"28","28531803101","02","09"
"28","28531803102","06","10"
"28","28531803103","17","07"
"28","28531803104","09","05"
"28","28531803105","17","08"
"28","28531804101","22","08"
"28","28531804102","18","08"
"28","28531804103","01","10"
"28","28531804104","08","06"
"28","28531804105","12","05"
"28","28531805101","02","03"
"28","28531805102","23","05"
"28","28531805103","26","10"
"28","28532402101","06","08"
"28","28532402102","01","07"
"28","28532402103","03","05"
"28","28532402104","07","07"
"28","28532404101","12","01"
"28","28532404102","20","02"
"28","28532404103","25","10"
"28","28532502101","06","02"
"28","28532502102","11","01"
"28","28532504101","21","06"
"28","28532504102","26","05"
"28","28532504103","13","03"
"28","28532504104","10","12"
"28","28532504105","18","06"
"28","28532504106","12","11"
"28","28532601101","25","06"
"28","28532601102","10","04"
"28","28532601103","23","05"
"28","28532601104","31","08"
"28","28532601105","08","09"
"28","28532602101","21","12"
"28","28532602102","20","08"
"28","28532602103","18","11"
"28","28532602104","19","08"
"28","28532603101","05","05"
"28","28532603102","29","01"
"28","28532603103","15","06"
"28","28532603104","01","03"
"28","28532604101","13","04"
"28","28532604102","26","01"
"28","28532604103","04","09"
"28","28532604104","27","02"
"28","28532605101","21","12"
"28","28532605102","01","05"
"28","28532605103","02","10"
"28","28532605104","29","11"
"28","28533301101","12","05"
"28","28533301102","19","12"
"28","28533301103","15","09"
"28","28533301104","21","08"
"28","28533301105","30","08"
"28","28533301106","16","01"
"28","28533302101","10","06"
"28","28533302102","23","07"
"28","28533303101","03","08"
"28","28533303102","17","05"
"28","28533303103","13","11"
"28","28533303104","30","07"
"28","28533303105","01","03"
"28","28533303106","31","12"
"28","28533304101","24","03"
"28","28533304102","28","03"
"28","28533304103","11","08"
"28","28533304104","02","02"
"28","28533304105","12","02"
"28","28533304106","12","09"
"28","28534001101","16","09"
"28","28534001102","25","10"
"28","28534001103","09","01"
"28","28534001104","02","06"
"28","28534003101","04","02"
"28","28550102101","24","06"
"28","28550102102","21","12"
"28","28550102103","29","05"
"28","28550105101","27","01"
"28","28550105102","25","06"
"28","28550105103","22","12"
"28","28550105104","15","08"
"28","28550105105","29","09"
"28","28550105106","06","05"
"28","28550105107","04","12"
"28","28550106101","21","05"
"28","28550106102","04","02"
"28","28550106103","99","99"
"28","28550106104","20","08"
"28","28550106105","11","05"
"28","28550106106","13","09"
"28","28550106107","15","08"
"28","28550107101","07","04"
"28","28550107102","27","06"
"28","28550107103","22","10"
